Name,Mass,Head Armor,Head Passthrough,Head Simulation,Neck Armor,Neck Passthrough,Neck Simulation,Chest Armor,Chest Passthrough,Chest Simulation,Body Armor,Body Passthrough,Body Simulation,Diaphragm Armor,Diaphragm Passthrough,Diaphragm Simulation,Abdomen Armor,Abdomen Passthrough,Abdomen Simulation,AllowedSlots,II_GeneralMacro,ModelSides,IIType,AllowedFacewear,_GeneralMacro,DescriptionShort,Type,Access,Value
FAST Ballistic (Paint/Headset/NSW),30,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,"[3, 1]",605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,OpsCore FAST Ballistic Helmet,131072,3,2
FAST Ballistic (Paint/Headset/NSW/Cam),30,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,"[3, 1]",605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,OpsCore FAST Ballistic Helmet,131072,3,2
FAST Ballistic (Ranger Green Cover),30,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,"[3, 1]",605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,OpsCore FAST Ballistic Helmet,131072,3,2
FAST Ballistic (Ranger Green Cover/Headset/NSW),30,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,"[3, 1]",605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,OpsCore FAST Ballistic Helmet,131072,3,2
FAST Ballistic (Urban Tan),30,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,"[3, 1]",605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,OpsCore FAST Ballistic Helmet,131072,3,2
FAST Ballistic (Urban Tan/Headset),30,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,"[3, 1]",605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,OpsCore FAST Ballistic Helmet,131072,3,2
FAST Ballistic (Urban Tan/Headset/Cam),30,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,"[3, 1]",605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,OpsCore FAST Ballistic Helmet,131072,3,2
FAST Ballistic (Urban Tan/Headset/NSW),30,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,"[3, 1]",605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,OpsCore FAST Ballistic Helmet,131072,3,2
FAST Ballistic (Urban Tan/Headset/NSW/Cam),30,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,"[3, 1]",605,"['', 7, 'rhs_ess_black', 2, 'rhs_googles_black', 1]",H_HelmetB,OpsCore FAST Ballistic Helmet,131072,3,2
Plateframe (Grenadier),100,0,0,0,0,0,0,22,0.2,0,0,0.2,0,25,0.2,0,3,0.6,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level III,131072,3,2
Plateframe (Light),80,0,0,0,0,0,0,22,0.2,0,0,0.2,0,25,0.2,0,0,0,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level III,131072,3,2
Plateframe (Machinegunner),100,0,0,0,0,0,0,22,0.2,0,0,0.2,0,25,0.2,0,3,0.6,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level III,131072,3,2
Plateframe (Marksman),100,0,0,0,0,0,0,22,0.2,0,0,0.2,0,25,0.2,0,3,0.6,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level III,131072,3,2
Plateframe (Medic),100,0,0,0,0,0,0,22,0.2,0,0,0.2,0,25,0.2,0,3,0.6,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level III,131072,3,2
Plateframe (Rifleman),100,0,0,0,0,0,0,22,0.2,0,0,0.2,0,25,0.2,0,3,0.6,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level III,131072,3,2
Plateframe,60,0,0,0,0,0,0,22,0.2,0,0,0.2,0,22,0.2,0,0,0,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level III,131072,3,2
Plateframe (Teamleader),100,0,0,0,0,0,0,22,0.2,0,0,0.2,0,25,0.2,0,3,0.6,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level III,131072,3,2
Pro-Tech SF,15,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 6, 'rhs_googles_black', 3, 'rhs_googles_clear', 1]",H_HelmetB,Armor Level II,131072,3,2
Pro-Tech SF (ESS),15,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 6, 'rhs_googles_black', 3, 'rhs_googles_clear', 1]",H_HelmetB,Armor Level II,131072,3,2
Pro-Tech SF (Rhino),15,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 6, 'rhs_googles_black', 3, 'rhs_googles_clear', 1]",H_HelmetB,Armor Level II,131072,3,2
Pro-Tech SF (Rhino/ESS),15,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[801, 901, 701, 605]",HeadgearItem,[6],605,"['', 6, 'rhs_googles_black', 3, 'rhs_googles_clear', 1]",H_HelmetB,Armor Level II,131072,3,2
SPC,80,0,0,0,0,0,0,28,0.1,0,0,0.4,0,28,0.1,0,0,0,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPCS (OEF-CP),100,0,0,0,0,0,0,28,0.1,0,0,0.4,0,28,0.1,0,12,0.4,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPCS (Crewman/OEF-CP),100,0,0,0,0,0,0,28,0.1,0,0,0.4,0,28,0.1,0,12,0.4,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPCS (Grenadier/OEF-CP),100,0,0,0,0,0,0,28,0.1,0,0,0.4,0,28,0.1,0,12,0.4,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPCS (Machinegunner/OEF-CP),100,0,0,0,0,0,0,28,0.1,0,0,0.4,0,28,0.1,0,12,0.4,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPCS (Medic/OEF-CP),100,0,0,0,0,0,0,28,0.1,0,0,0.4,0,28,0.1,0,12,0.4,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPCS (Rifleman/OEF-CP),100,0,0,0,0,0,0,28,0.1,0,0,0.4,0,28,0.1,0,12,0.4,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPCS (Rifleman Alt/OEF-CP),100,0,0,0,0,0,0,28,0.1,0,0,0.4,0,28,0.1,0,12,0.4,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPCS (SAW/OEF-CP),100,0,0,0,0,0,0,28,0.1,0,0,0.4,0,28,0.1,0,12,0.4,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPCS (Sniper/OEF-CP),100,0,0,0,0,0,0,28,0.1,0,0,0.4,0,28,0.1,0,12,0.4,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPCS (Squad leader/OEF-CP),100,0,0,0,0,0,0,28,0.1,0,0,0.4,0,28,0.1,0,12,0.4,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPCS (Team Leader/OEF-CP),100,0,0,0,0,0,0,28,0.1,0,0,0.4,0,28,0.1,0,12,0.4,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPCS (Team Leader Alt/OEF-CP),100,0,0,0,0,0,0,28,0.1,0,0,0.4,0,28,0.1,0,12,0.4,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPCS (UCP),100,0,0,0,0,0,0,28,0.1,0,0,0.4,0,28,0.1,0,12,0.4,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPCS (Crewman/UCP),100,0,0,0,0,0,0,28,0.1,0,0,0.4,0,28,0.1,0,12,0.4,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPCS (Grenadier/UCP),100,0,0,0,0,0,0,28,0.1,0,0,0.4,0,28,0.1,0,12,0.4,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPCS (Machinegunner/UCP),100,0,0,0,0,0,0,28,0.1,0,0,0.4,0,28,0.1,0,12,0.4,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPCS (Medic/UCP),100,0,0,0,0,0,0,28,0.1,0,0,0.4,0,28,0.1,0,12,0.4,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPCS (Rifleman/UCP),100,0,0,0,0,0,0,28,0.1,0,0,0.4,0,28,0.1,0,12,0.4,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPCS (Rifleman Alt/UCP),100,0,0,0,0,0,0,28,0.1,0,0,0.4,0,28,0.1,0,12,0.4,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPCS (SAW/UCP),100,0,0,0,0,0,0,28,0.1,0,0,0.4,0,28,0.1,0,12,0.4,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPCS (Sniper/UCP),100,0,0,0,0,0,0,28,0.1,0,0,0.4,0,28,0.1,0,12,0.4,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPCS (Squad Leader/UCP),100,0,0,0,0,0,0,28,0.1,0,0,0.4,0,28,0.1,0,12,0.4,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPCS (Team Leader/UCP),100,0,0,0,0,0,0,28,0.1,0,0,0.4,0,28,0.1,0,12,0.4,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPCS (Team Leader Alt/UCP),100,0,0,0,0,0,0,28,0.1,0,0,0.4,0,28,0.1,0,12,0.4,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPC (Corpsman),100,0,0,0,0,0,0,28,0.1,0,0,0.4,0,31,0.1,0,3,0.6,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPC (Crewman),80,0,0,0,0,0,0,28,0.1,0,0,0.4,0,31,0.1,0,0,0,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPC (IAR),120,0,0,0,0,0,0,31,0.1,0,0,0.4,0,31,0.1,0,3,0.6,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPC (Light),100,0,0,0,0,0,0,31,0.1,0,0,0.4,0,31,0.1,0,3,0.6,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPC (Marksman),80,0,0,0,0,0,0,28,0.1,0,0,0.4,0,31,0.1,0,0,0,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPC (Machinegunner),100,0,0,0,0,0,0,31,0.1,0,0,0.4,0,31,0.1,0,3,0.6,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPC (Patchless),100,0,0,0,0,0,0,31,0.1,0,0,0.4,0,31,0.1,0,3,0.6,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPC (Patchless/Radio),100,0,0,0,0,0,0,28,0.1,0,0,0.4,0,31,0.1,0,3,0.6,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPC (Rifleman),100,0,0,0,0,0,0,28,0.1,0,0,0.4,0,31,0.1,0,3,0.6,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPC (Scout Sniper),80,0,0,0,0,0,0,28,0.1,0,0,0.4,0,28,0.1,0,3,0.6,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPC (Squadleader),100,0,0,0,0,0,0,28,0.1,0,0,0.4,0,31,0.1,0,3,0.6,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
SPC (Teamleader),120,0,0,0,0,0,0,28,0.1,0,0,0.4,0,31,0.1,0,3,0.6,0,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level IV,131072,3,2
6B13 VSR,80,0,0,0,16,0.3,RHS_Gost_3,28,0.1,RHS_Gost_6,0,0.3,RHS_Gost_4,28,0.1,RHS_Gost_6,22,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 6,131072,3,2
6B13 VSR (6Sh92),95,0,0,0,16,0.3,RHS_Gost_3,31,0.1,RHS_Gost_6,0,0.3,RHS_Gost_4,31,0.1,RHS_Gost_6,22,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 6,131072,3,2
6B13 VSR (6Sh92/Headset/Mapcase),100,0,0,0,16,0.3,RHS_Gost_3,31,0.1,RHS_Gost_6,0,0.3,RHS_Gost_4,31,0.1,RHS_Gost_6,22,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 6,131072,3,2
6B13 VSR (6Sh92/Radio),95,0,0,0,16,0.3,RHS_Gost_3,31,0.1,RHS_Gost_6,0,0.3,RHS_Gost_4,31,0.1,RHS_Gost_6,22,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 6,131072,3,2
6B13 VSR (6Sh92/VOG),100,0,0,0,16,0.3,RHS_Gost_3,31,0.1,RHS_Gost_6,0,0.3,RHS_Gost_4,31,0.1,RHS_Gost_6,22,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 6,131072,3,2
6B13 VSR (Crew Officer),85,0,0,0,16,0.3,RHS_Gost_3,28,0.1,RHS_Gost_6,0,0.3,RHS_Gost_4,28,0.1,RHS_Gost_6,22,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 6,131072,3,2
6B13 EMR-Summer,80,0,0,0,16,0.3,RHS_Gost_3,28,0.1,RHS_Gost_6,0,0.3,RHS_Gost_4,28,0.1,RHS_Gost_6,22,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 6,131072,3,2
6B13 EMR (6Sh92),95,0,0,0,16,0.3,RHS_Gost_3,31,0.1,RHS_Gost_6,0,0.3,RHS_Gost_4,31,0.1,RHS_Gost_6,22,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 6,131072,3,2
6B13 EMR(6Sh92/Headset/Mapcase),100,0,0,0,16,0.3,RHS_Gost_3,31,0.1,RHS_Gost_6,0,0.3,RHS_Gost_4,31,0.1,RHS_Gost_6,22,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 6,131072,3,2
6B13 EMR (6Sh92/Radio),95,0,0,0,16,0.3,RHS_Gost_3,31,0.1,RHS_Gost_6,0,0.3,RHS_Gost_4,31,0.1,RHS_Gost_6,22,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 6,131072,3,2
6B13 EMR (6Sh92/VOG),100,0,0,0,16,0.3,RHS_Gost_3,31,0.1,RHS_Gost_6,0,0.3,RHS_Gost_4,31,0.1,RHS_Gost_6,22,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 6,131072,3,2
6B13,80,0,0,0,16,0.3,RHS_Gost_3,28,0.1,RHS_Gost_6,0,0.3,RHS_Gost_4,28,0.1,RHS_Gost_6,22,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 6,131072,3,2
6B13 (6Sh92),95,0,0,0,16,0.3,RHS_Gost_3,31,0.1,RHS_Gost_6,0,0.3,RHS_Gost_4,31,0.1,RHS_Gost_6,22,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 6,131072,3,2
6B13 (6Sh92/Headset/Mapcase),100,0,0,0,16,0.3,RHS_Gost_3,31,0.1,RHS_Gost_6,0,0.3,RHS_Gost_4,31,0.1,RHS_Gost_6,22,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 6,131072,3,2
6B13 (6Sh92/Radio),95,0,0,0,16,0.3,RHS_Gost_3,31,0.1,RHS_Gost_6,0,0.3,RHS_Gost_4,31,0.1,RHS_Gost_6,22,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 6,131072,3,2
6B13 (6Sh92/VOG),100,0,0,0,16,0.3,RHS_Gost_3,31,0.1,RHS_Gost_6,0,0.3,RHS_Gost_4,31,0.1,RHS_Gost_6,22,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 6,131072,3,2
6B13 (Crew Officer),85,0,0,0,16,0.3,RHS_Gost_3,28,0.1,RHS_Gost_6,0,0.3,RHS_Gost_4,28,0.1,RHS_Gost_6,22,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 6,131072,3,2
6B2,40,0,0,0,0,0,0,12,0.4,RHS_Gost_2,0,0.4,RHS_Gost_2,12,0.4,RHS_Gost_2,12,0.4,RHS_Gost_2,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 1,131072,3,2
6B23,60,0,0,0,8,0.4,RHS_Gost_2,22,0.3,RHS_Gost_4,0,0.3,RHS_Gost_3,22,0.3,RHS_Gost_4,22,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 4,131072,3,2
6B23 EMR-Summer (6Sh116),80,0,0,0,12,0.3,RHS_Gost_3,22,0.3,RHS_Gost_4,0,0.3,RHS_Gost_3,25,0.3,RHS_Gost_4,25,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 4,131072,3,2
6B23 Flora (6Sh116),80,0,0,0,12,0.3,RHS_Gost_3,22,0.3,RHS_Gost_4,0,0.3,RHS_Gost_3,25,0.3,RHS_Gost_4,25,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 4,131072,3,2
6B23 Mixed (6Sh116),80,0,0,0,12,0.3,RHS_Gost_3,22,0.3,RHS_Gost_4,0,0.3,RHS_Gost_3,25,0.3,RHS_Gost_4,25,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 4,131072,3,2
6B23 (6Sh116),80,0,0,0,12,0.3,RHS_Gost_3,22,0.3,RHS_Gost_4,0,0.3,RHS_Gost_3,25,0.3,RHS_Gost_4,25,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 4,131072,3,2
6B23 EMR-Summer (6Sh116/VOG),85,0,0,0,12,0.3,RHS_Gost_3,22,0.3,RHS_Gost_4,0,0.3,RHS_Gost_3,25,0.3,RHS_Gost_4,25,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 4,131072,3,2
6B23 Flora (6Sh116/VOG),85,0,0,0,12,0.3,RHS_Gost_3,22,0.3,RHS_Gost_4,0,0.3,RHS_Gost_3,25,0.3,RHS_Gost_4,25,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 4,131072,3,2
6B23 Mixed (6Sh116/VOG),85,0,0,0,12,0.3,RHS_Gost_3,22,0.3,RHS_Gost_4,0,0.3,RHS_Gost_3,25,0.3,RHS_Gost_4,25,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 4,131072,3,2
6B23 (6Sh116/VOG),85,0,0,0,12,0.3,RHS_Gost_3,22,0.3,RHS_Gost_4,0,0.3,RHS_Gost_3,25,0.3,RHS_Gost_4,25,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 4,131072,3,2
6B23 (6Sh92),75,0,0,0,12,0.3,RHS_Gost_3,22,0.3,RHS_Gost_4,0,0.3,RHS_Gost_3,25,0.3,RHS_Gost_4,25,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 4,131072,3,2
6B23 (6Sh92/Headset),75,0,0,0,12,0.3,RHS_Gost_3,22,0.3,RHS_Gost_4,0,0.3,RHS_Gost_3,25,0.3,RHS_Gost_4,25,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 4,131072,3,2
6B23 (6Sh92/Headset/Mapcase),80,0,0,0,12,0.3,RHS_Gost_3,22,0.3,RHS_Gost_4,0,0.3,RHS_Gost_3,25,0.3,RHS_Gost_4,25,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 4,131072,3,2
6B23 (6Sh92/Radio),75,0,0,0,12,0.3,RHS_Gost_3,22,0.3,RHS_Gost_4,0,0.3,RHS_Gost_3,25,0.3,RHS_Gost_4,25,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 4,131072,3,2
6B23 (6Sh92/VOG),80,0,0,0,12,0.3,RHS_Gost_3,22,0.3,RHS_Gost_4,0,0.3,RHS_Gost_3,25,0.3,RHS_Gost_4,25,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 4,131072,3,2
6B23 (6Sh92/VOG/Headset),80,0,0,0,12,0.3,RHS_Gost_3,22,0.3,RHS_Gost_4,0,0.3,RHS_Gost_3,25,0.3,RHS_Gost_4,25,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 4,131072,3,2
6B23 (Crew),70,0,0,0,8,0.4,RHS_Gost_2,22,0.3,RHS_Gost_4,0,0.3,RHS_Gost_3,22,0.3,RHS_Gost_4,22,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 4,131072,3,2
6B23 (Crew Officer),65,0,0,0,8,0.4,RHS_Gost_2,22,0.3,RHS_Gost_4,0,0.3,RHS_Gost_3,22,0.3,RHS_Gost_4,22,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 4,131072,3,2
6B23 EMR-Summer,60,0,0,0,8,0.4,RHS_Gost_2,22,0.3,RHS_Gost_4,0,0.3,RHS_Gost_3,22,0.3,RHS_Gost_4,22,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 4,131072,3,2
6B23 EMR-Summer (6Sh92),75,0,0,0,12,0.3,RHS_Gost_3,22,0.3,RHS_Gost_4,0,0.3,RHS_Gost_3,25,0.3,RHS_Gost_4,25,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 4,131072,3,2
6B23 EMR-Summer (6Sh92/Headset),75,0,0,0,12,0.3,RHS_Gost_3,22,0.3,RHS_Gost_4,0,0.3,RHS_Gost_3,25,0.3,RHS_Gost_4,25,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 4,131072,3,2
6B23 EMR-Summer (6Sh92/Headset/Mapcase),80,0,0,0,12,0.3,RHS_Gost_3,22,0.3,RHS_Gost_4,0,0.3,RHS_Gost_3,25,0.3,RHS_Gost_4,25,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 4,131072,3,2
6B23 EMR-Summer (6Sh92/Headset) SpNz,75,0,0,0,12,0.3,RHS_Gost_3,22,0.3,RHS_Gost_4,0,0.3,RHS_Gost_3,25,0.3,RHS_Gost_4,25,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 4,131072,3,2
6B23 EMR-Summer (6Sh92/Radio),75,0,0,0,12,0.3,RHS_Gost_3,22,0.3,RHS_Gost_4,0,0.3,RHS_Gost_3,25,0.3,RHS_Gost_4,25,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 4,131072,3,2
6B23 EMR-Summer (6Sh92/Radio) SpNz,70,0,0,0,8,0.4,RHS_Gost_2,22,0.3,RHS_Gost_4,0,0.3,RHS_Gost_3,25,0.3,RHS_Gost_4,25,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 4,131072,3,2
6B23 EMR-Summer (6Sh92) SpNz,75,0,0,0,12,0.3,RHS_Gost_3,22,0.3,RHS_Gost_4,0,0.3,RHS_Gost_3,25,0.3,RHS_Gost_4,25,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 4,131072,3,2
6B23 EMR-Summer (6Sh92/VOG),80,0,0,0,12,0.3,RHS_Gost_3,22,0.3,RHS_Gost_4,0,0.3,RHS_Gost_3,25,0.3,RHS_Gost_4,25,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 4,131072,3,2
6B23 EMR-Summer (6Sh92/VOG/Headset),80,0,0,0,12,0.3,RHS_Gost_3,22,0.3,RHS_Gost_4,0,0.3,RHS_Gost_3,25,0.3,RHS_Gost_4,25,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 4,131072,3,2
6B23 EMR-Summer (6Sh92/VOG/Radio) SpNz,75,0,0,0,12,0.3,RHS_Gost_3,22,0.3,RHS_Gost_4,0,0.3,RHS_Gost_3,25,0.3,RHS_Gost_4,25,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 4,131072,3,2
6B23 EMR-Summer (6Sh92/VOG) SpNz,75,0,0,0,12,0.3,RHS_Gost_3,22,0.3,RHS_Gost_4,0,0.3,RHS_Gost_3,25,0.3,RHS_Gost_4,25,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 4,131072,3,2
6B23 EMR-Summer (Crew),70,0,0,0,8,0.4,RHS_Gost_2,22,0.3,RHS_Gost_4,0,0.3,RHS_Gost_3,22,0.3,RHS_Gost_4,22,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 4,131072,3,2
6B23 EMR-Summer (Crew Officer),65,0,0,0,8,0.4,RHS_Gost_2,22,0.3,RHS_Gost_4,0,0.3,RHS_Gost_3,22,0.3,RHS_Gost_4,22,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 4,131072,3,2
6B23 EMR-Summer (Engineer),65,0,0,0,8,0.4,RHS_Gost_2,22,0.3,RHS_Gost_4,0,0.3,RHS_Gost_3,22,0.3,RHS_Gost_4,22,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 4,131072,3,2
6B23 EMR-Summer (Medic),80,0,0,0,8,0.4,RHS_Gost_2,22,0.3,RHS_Gost_4,0,0.3,RHS_Gost_3,22,0.3,RHS_Gost_4,22,0.3,RHS_Gost_4,[],VestItem,[],701,[],Vest_Camo_Base,Armor Level 4,131072,3,2
